DatumTijd,GAS_UTIL_Totaal_Nm³,GAS_UTIL_Turbine_Nm³,GAS_UTIL_HRSG_Nm³,GAS_UTIL_GT EDP_day avg_Nm3,GAS_UTIL_HRSG EDP_day avg_Nm3,GAS_UTIL_BUB brander 1_Nm³,GAS_UTIL_BUB brander 2_Nm³,GAS_UTIL_BUB brander 1+2_Nm3,GAS_NB_NB TOT_Nm³,GAS_CP_CP TOT_Nm³,GAS_NB_NB Wervelbeddroger_Nm³,GAS_NB_NB Sproeidroger_Nm³,GAS_CP_CP Klinkeroven_Nm³,GAS_CP_CP TiCl4 verhitter_Nm³,GAS_CP_CP Zuurstofverhitter_Nm³,GAS_CP_CP AGV_Nm³,STOOM_UTIL_HRSG_ton/hr,STOOM_UTIL_WHB_ton/hr,STOOM_UTIL_BUB_ton/hr,STOOM_21 barg_21 barg TOT_ton/hr,STOOM_9 barg_9 barg TOT_ton/hr,STOOM_9 barg_9 barg ONTG_ton/hr,STOOM_9 barg_9 barg NB_ton/hr,STOOM_9 barg_9 barg CP_ton/hr,STOOM_21 barg_21 barg WHB_ton/hr,STOOM_21 barg_21 barg MICRONISATIE_ton/hr,GAS_ENI_Totaal_Nm³,GAS_ENI_Totaal_MWh,GAS_ENI_Totaal_kWhNm³,ELEC_FLUVIUS_Afname_kWh,ELEC_FLUVIUS_GTprod_kWh,ELEC_FLUVIUS_Injectie_kWh,ELEC_verbruik_kWh,GT_REND_%,GAS_balans_Nm³,Maand,Dag,Uur,Week,Weekdag,Label,Label2,Type
7/14/2022 21:00,3217.41,1799.46,16.68,1820.83,227.5,0.0,0.0,0.0,621.19,564.32,280.96,280.65,152.47,227.83,113.95,73.81,16.68,4.86,0.0,10.41,,0.96,1.02,4.28,0.0,10.41,3385.43,38.8,11.46,96.8,5849.25,0.0,5946.05,0.31,4.95,7.0,14.0,21.0,29.0,4.0,71421.0,714.0,week <> 17-20
7/14/2022 22:00,3149.54,1806.39,16.55,1820.83,227.5,0.0,0.0,0.0,569.44,548.93,263.12,278.09,146.82,223.82,113.39,28.89,16.55,4.55,0.0,10.41,,1.0,0.94,4.37,0.0,10.41,3089.31,35.46,11.48,101.2,5945.5,22.0,6024.7,0.32,-2.72,7.0,14.0,22.0,29.0,4.0,71422.0,714.0,week <> 17-20
7/14/2022 23:00,3161.89,1813.32,16.34,1820.83,227.5,0.0,0.0,0.0,556.22,559.36,275.05,285.16,143.97,222.45,118.29,28.93,16.34,4.65,0.0,10.42,,0.99,0.87,4.31,0.0,10.42,3110.72,35.84,11.52,154.0,6008.75,0.0,6162.75,0.32,5.49,7.0,14.0,23.0,29.0,4.0,71423.0,714.0,week <> 17-20
7/15/2022 0:00,3152.89,1820.26,16.2,1788.75,277.08,0.0,0.0,0.0,545.04,552.35,267.64,282.97,142.5,216.11,119.59,28.87,16.2,4.71,0.0,10.42,,1.03,1.0,4.08,0.0,10.42,3082.74,35.68,11.57,8.8,6050.0,61.6,5997.2,0.32,-41.85,7.0,15.0,0.0,29.0,5.0,7150.0,715.0,week <> 17-20
7/15/2022 1:00,3190.85,1827.19,16.35,1788.75,277.08,0.0,0.0,0.0,539.51,582.75,298.68,279.62,144.86,216.07,118.47,28.89,16.35,4.7,0.0,10.43,,0.97,0.9,4.1,0.0,10.43,3094.54,36.0,11.63,88.0,6080.25,8.8,6159.45,0.32,-35.69,7.0,15.0,1.0,29.0,5.0,7151.0,715.0,week <> 17-20
7/15/2022 2:00,3183.45,1834.12,16.31,1788.75,277.08,0.0,0.0,0.0,534.3,583.51,298.91,279.03,145.72,215.68,119.06,28.97,16.31,4.76,0.0,10.43,,1.01,0.81,4.1,0.0,10.43,3084.93,35.92,11.64,0.0,6107.75,154.0,5953.75,0.32,-45.57,7.0,15.0,2.0,29.0,5.0,7152.0,715.0,week <> 17-20
7/15/2022 3:00,3206.25,1834.5,16.48,1788.75,277.08,0.0,0.0,0.0,529.09,590.34,297.76,283.78,145.69,215.63,119.81,28.96,16.48,4.76,0.0,10.19,,0.94,0.87,4.17,0.0,10.19,3005.83,35.03,11.66,0.0,6132.5,233.2,5899.3,0.32,-24.77,7.0,15.0,3.0,29.0,5.0,7153.0,715.0,week <> 17-20
7/15/2022 4:00,3233.15,1827.55,16.46,1788.75,277.08,0.0,0.0,0.0,523.88,610.91,296.32,302.44,145.28,214.72,116.23,28.98,16.46,4.67,0.0,9.8,,1.0,1.04,4.24,0.0,9.8,2787.71,32.49,11.65,0.0,6127.0,497.2,5629.8,0.32,-6.28,7.0,15.0,4.0,29.0,5.0,7154.0,715.0,week <> 17-20
7/15/2022 5:00,3073.88,1820.59,16.43,1788.75,277.08,0.0,0.0,0.0,518.73,463.35,289.5,176.93,146.38,217.48,108.48,29.01,16.43,4.3,0.0,9.4,,0.93,0.94,3.84,0.0,9.4,2788.0,32.51,11.66,0.0,6143.5,567.6,5575.9,0.32,-5.87,7.0,15.0,5.0,29.0,5.0,7155.0,715.0,week <> 17-20
7/15/2022 6:00,2853.73,1813.63,16.17,1788.75,277.08,0.0,0.0,0.0,523.57,285.09,295.93,12.91,145.76,190.7,97.24,29.08,16.17,4.0,0.0,9.01,,0.94,0.99,3.95,0.0,9.01,2787.55,32.46,11.64,0.0,6165.5,866.8,5298.7,0.32,-45.65,7.0,15.0,6.0,29.0,5.0,7156.0,715.0,week <> 17-20
7/15/2022 7:00,2852.81,1806.67,16.38,1788.75,277.08,0.0,0.0,0.0,535.81,283.88,294.4,10.53,141.99,199.11,96.24,29.02,16.38,3.79,0.0,8.61,,0.99,0.91,3.72,0.0,8.61,2777.6,32.34,11.64,0.0,6110.5,765.6,5344.9,0.32,-50.63,7.0,15.0,7.0,29.0,5.0,7157.0,715.0,week <> 17-20
7/15/2022 8:00,2857.61,1799.71,16.59,1788.75,277.08,0.0,0.0,0.0,548.04,305.01,260.14,61.68,136.38,200.85,96.92,29.01,16.59,3.63,0.0,8.22,,0.93,1.04,3.43,0.0,8.22,2777.66,32.34,11.64,0.0,6014.25,462.0,5552.25,0.32,-72.24,7.0,15.0,8.0,29.0,5.0,7158.0,715.0,week <> 17-20
7/15/2022 9:00,3089.05,1792.76,16.15,1788.75,277.08,0.0,0.0,0.0,560.28,549.4,261.74,284.12,142.43,204.23,97.89,28.87,16.15,3.54,0.0,7.82,,0.86,1.13,3.4,0.0,7.82,2896.41,33.7,11.63,0.0,5912.5,343.2,5569.3,0.31,-90.47,7.0,15.0,9.0,29.0,5.0,7159.0,715.0,week <> 17-20
7/15/2022 10:00,3131.41,1785.8,15.95,1788.75,277.08,0.0,0.0,0.0,572.52,594.15,284.73,302.35,149.94,204.52,96.28,28.78,15.95,3.54,0.0,7.43,,0.93,1.28,3.38,0.0,7.43,3203.39,37.25,11.63,0.0,5857.5,105.6,5751.9,0.31,-98.15,7.0,15.0,10.0,29.0,5.0,71510.0,715.0,week <> 17-20
7/15/2022 11:00,3123.25,1783.97,15.96,1788.75,277.08,0.0,0.0,0.0,584.75,589.63,279.29,305.49,153.73,206.04,97.7,28.71,15.96,3.52,0.0,7.67,,0.91,1.28,3.4,0.0,7.67,3213.13,37.35,11.62,66.0,5780.5,13.2,5833.3,0.31,-112.18,7.0,15.0,11.0,29.0,5.0,71511.0,715.0,week <> 17-20
7/15/2022 12:00,3169.7,1786.62,16.02,1788.75,277.08,0.0,0.0,0.0,598.17,584.73,276.55,301.69,160.45,207.65,97.19,65.15,16.02,3.68,0.0,8.32,,0.95,1.07,3.5,0.0,8.32,3185.78,37.23,11.69,13.2,5758.5,61.6,5710.1,0.31,-76.91,7.0,15.0,12.0,29.0,5.0,71512.0,715.0,week <> 17-20
7/15/2022 13:00,3197.11,1789.28,16.39,1788.75,277.08,0.0,0.0,0.0,620.02,583.07,272.29,306.48,157.93,218.34,97.34,111.31,16.39,3.93,0.0,8.97,,0.91,1.05,3.36,0.0,8.97,3126.63,36.57,11.7,0.0,5736.5,171.6,5564.9,0.3,-72.35,7.0,15.0,13.0,29.0,5.0,71513.0,715.0,week <> 17-20
7/15/2022 14:00,3195.68,1791.93,16.33,1788.75,277.08,0.0,0.0,0.0,643.52,583.8,270.7,309.4,155.26,217.91,98.18,110.95,16.33,3.93,0.0,9.62,,1.0,0.9,3.4,0.0,9.62,3215.92,37.62,11.7,118.8,5703.5,0.0,5822.3,0.3,-100.67,7.0,15.0,14.0,29.0,5.0,71514.0,715.0,week <> 17-20
7/15/2022 15:00,3241.38,1794.59,16.32,1788.75,277.08,0.0,0.0,0.0,667.02,586.32,271.69,305.8,157.46,238.36,108.55,111.29,16.32,4.18,0.0,10.27,,1.02,0.86,3.61,0.0,10.27,3346.07,39.23,11.73,418.0,5665.0,0.0,6083.0,0.3,-83.64,7.0,15.0,15.0,29.0,5.0,71515.0,715.0,week <> 17-20
7/15/2022 16:00,3280.08,1797.25,16.11,1788.75,277.08,0.0,0.0,0.0,690.53,580.5,266.6,307.13,155.67,267.05,128.75,111.31,16.11,4.61,0.0,10.92,,1.02,0.45,4.47,0.0,10.92,3304.95,38.58,11.67,501.6,5645.75,0.0,6147.35,0.3,-65.28,7.0,15.0,16.0,29.0,5.0,71516.0,715.0,week <> 17-20
7/15/2022 17:00,3319.91,1799.9,16.16,1788.75,277.08,0.0,0.0,0.0,714.03,566.18,249.87,308.82,159.57,294.55,137.88,111.0,16.16,4.76,0.0,11.57,,0.97,0.28,4.64,0.0,11.57,3247.9,37.94,11.68,391.6,5629.25,0.0,6020.85,0.3,-37.28,7.0,15.0,17.0,29.0,5.0,71517.0,715.0,week 17-20
7/15/2022 18:00,3361.41,1802.59,16.21,1788.75,277.08,0.0,0.0,0.0,737.53,593.21,276.19,310.52,166.15,287.92,137.49,111.3,16.21,4.9,0.0,12.21,,1.01,0.36,4.77,0.0,12.21,3277.25,38.21,11.66,396.0,5626.5,0.0,6022.5,0.3,-49.0,7.0,15.0,18.0,29.0,5.0,71518.0,715.0,week 17-20
7/15/2022 19:00,3391.15,1808.84,16.52,1788.75,277.08,0.0,0.0,0.0,761.03,596.32,267.43,319.13,177.01,282.61,136.99,110.98,16.52,5.01,0.0,12.11,,1.06,0.36,4.88,0.0,12.11,3386.09,39.46,11.65,475.2,5681.5,0.0,6156.7,0.3,-52.12,7.0,15.0,19.0,29.0,5.0,71519.0,715.0,week 17-20
7/15/2022 20:00,3428.61,1817.59,16.47,1788.75,277.08,0.0,0.0,0.0,786.04,602.83,274.07,318.07,190.16,285.14,137.17,111.87,16.47,4.86,0.0,11.51,,1.01,0.6,4.96,0.0,11.51,3346.94,39.11,11.68,453.2,5728.25,0.0,6181.45,0.3,-54.94,7.0,15.0,20.0,29.0,5.0,71520.0,715.0,week 17-20
7/15/2022 21:00,3124.81,1826.34,16.49,1788.75,277.08,0.0,0.0,0.0,832.87,259.11,269.8,12.85,196.52,286.33,137.61,131.04,16.49,4.84,0.0,10.91,,0.96,0.56,5.01,0.0,10.91,3378.04,39.62,11.73,431.2,5780.5,0.0,6211.7,0.3,-70.59,7.0,15.0,21.0,29.0,5.0,71521.0,715.0,week <> 17-20
7/15/2022 22:00,3132.62,1835.09,16.23,1788.75,277.08,0.0,0.0,0.0,798.11,269.63,280.45,12.17,195.15,285.37,138.44,131.92,16.23,4.93,0.0,10.32,,1.0,0.55,4.96,0.0,10.32,3428.12,40.24,11.74,220.0,5824.5,0.0,6044.5,0.3,-47.29,7.0,15.0,22.0,29.0,5.0,71522.0,715.0,week <> 17-20
7/15/2022 23:00,3112.7,1843.84,16.33,1788.75,277.08,0.0,0.0,0.0,775.63,274.98,286.07,11.5,189.92,276.43,140.07,112.63,16.33,4.97,0.0,9.72,,1.04,0.68,4.91,0.0,9.72,3528.01,41.48,11.76,334.4,5879.5,0.0,6213.9,0.3,-58.84,7.0,15.0,23.0,29.0,5.0,71523.0,715.0,week <> 17-20
7/16/2022 0:00,3119.94,1852.59,16.56,1763.75,342.92,0.0,0.0,0.0,771.0,273.68,285.8,10.83,191.25,279.6,137.29,112.26,16.56,5.02,0.0,9.12,,1.02,1.1,4.9,0.0,9.12,3637.38,42.8,11.77,409.2,5915.25,0.0,6324.45,0.3,-120.25,7.0,16.0,0.0,29.0,6.0,7160.0,716.0,wknd
7/16/2022 1:00,3110.66,1861.34,16.45,1763.75,342.92,0.0,0.0,0.0,766.36,272.38,283.61,10.15,194.07,275.96,136.56,112.18,16.45,5.01,0.0,8.52,,1.05,1.05,4.91,0.0,8.52,3637.62,42.83,11.77,308.0,5923.5,0.0,6231.5,0.3,-132.34,7.0,16.0,1.0,29.0,6.0,7161.0,716.0,wknd
7/16/2022 2:00,3026.37,1869.84,16.48,1763.75,342.92,0.0,0.0,0.0,761.73,204.55,211.86,9.48,194.05,275.56,136.7,111.8,16.48,5.02,0.0,7.93,,1.0,0.93,4.87,0.0,7.93,3551.81,42.16,11.87,224.4,5934.5,0.0,6158.9,0.3,-152.66,7.0,16.0,2.0,29.0,6.0,7162.0,716.0,wknd
7/16/2022 3:00,2812.18,1865.81,16.57,1763.75,342.92,0.0,0.0,0.0,757.09,15.16,6.61,8.81,191.96,269.84,136.59,111.38,16.57,5.1,0.0,7.79,,1.01,1.08,4.79,0.0,7.79,3591.73,42.63,11.87,83.6,5992.25,4.4,6071.45,0.3,-168.8,7.0,16.0,3.0,29.0,6.0,7163.0,716.0,wknd
7/16/2022 4:00,2809.18,1854.75,16.1,1763.75,342.92,0.0,0.0,0.0,752.46,3.04,0.0,8.15,193.41,272.31,134.93,111.35,16.1,5.01,0.0,7.97,,0.97,1.14,4.61,0.0,7.97,3611.94,42.91,11.88,26.4,6036.25,88.0,5974.65,0.3,-143.99,7.0,16.0,4.0,29.0,6.0,7164.0,716.0,wknd
7/16/2022 5:00,2807.42,1843.7,16.01,1763.75,342.92,0.0,0.0,0.0,747.81,3.04,0.0,8.01,194.65,272.65,133.96,111.31,16.01,5.05,0.0,8.14,,1.01,1.25,4.62,0.0,8.14,3591.83,42.65,11.87,167.2,6055.5,4.4,6218.3,0.31,-130.04,7.0,16.0,5.0,29.0,6.0,7165.0,716.0,wknd
7/16/2022 6:00,2804.84,1832.64,16.62,1763.75,342.92,0.0,0.0,0.0,742.45,3.04,0.0,8.14,195.35,270.2,134.2,111.27,16.62,4.96,0.0,8.32,,1.01,1.23,4.63,0.0,8.32,3542.61,42.12,11.89,92.4,6050.0,22.0,6120.4,0.31,-116.2,7.0,16.0,6.0,29.0,6.0,7166.0,716.0,wknd
7/16/2022 7:00,2793.85,1821.59,16.83,1763.75,342.92,0.0,0.0,0.0,736.72,11.22,0.0,20.27,200.85,272.93,134.19,111.06,16.83,4.89,0.0,8.49,,1.11,1.24,4.66,0.0,8.49,3473.05,41.3,11.89,277.2,6014.25,0.0,6291.45,0.31,-118.6,7.0,16.0,7.0,29.0,6.0,7167.0,716.0,wknd
7/16/2022 8:00,2925.58,1810.54,16.67,1763.75,342.92,0.0,0.0,0.0,731.0,158.92,0.0,150.45,202.72,274.41,134.18,110.54,16.67,4.89,0.0,8.67,,1.05,1.26,4.71,0.0,8.67,3493.0,41.54,11.89,352.0,5893.25,0.0,6245.25,0.3,-117.8,7.0,16.0,8.0,29.0,6.0,7168.0,716.0,wknd
7/16/2022 9:00,3235.54,1799.48,16.35,1763.75,342.92,0.0,0.0,0.0,725.28,471.82,0.0,442.83,204.02,271.53,134.02,110.65,16.35,4.83,0.0,8.84,,1.02,1.19,4.86,0.0,8.84,3513.36,41.86,11.91,334.4,5827.25,0.0,6161.65,0.3,-103.96,7.0,16.0,9.0,29.0,6.0,7169.0,716.0,wknd
7/16/2022 10:00,3236.92,1788.64,16.22,1763.75,342.92,0.0,0.0,0.0,719.55,480.41,0.0,444.9,205.31,276.47,133.77,110.79,16.22,4.79,0.0,9.02,,1.01,1.03,4.8,0.0,9.02,3424.18,40.85,11.93,246.4,5761.25,0.0,6007.65,0.3,-94.6,7.0,16.0,10.0,29.0,6.0,71610.0,716.0,wknd
7/16/2022 11:00,3214.04,1783.65,16.66,1763.75,342.92,0.0,0.0,0.0,713.83,495.7,0.0,460.66,197.42,262.67,134.06,108.8,16.66,5.31,0.0,9.44,,1.1,0.93,4.74,0.0,9.44,3374.38,40.25,11.93,316.8,5717.25,0.0,6034.05,0.3,-122.06,7.0,16.0,11.0,29.0,6.0,71611.0,716.0,wknd
7/16/2022 12:00,3147.61,1781.32,16.68,1763.75,342.92,0.0,0.0,0.0,713.62,497.02,0.0,466.04,197.45,266.51,134.27,34.78,16.68,4.74,0.0,10.03,,1.02,1.07,4.56,0.0,10.03,3343.36,39.75,11.89,242.0,5662.25,0.0,5904.25,0.3,-187.26,7.0,16.0,12.0,29.0,6.0,71612.0,716.0,wknd
7/16/2022 13:00,3233.48,1778.99,16.35,1763.75,342.92,0.0,0.0,0.0,711.58,498.11,0.2,471.32,206.88,275.77,134.08,108.42,16.35,4.96,0.0,10.62,,1.02,0.64,4.54,0.0,10.62,3352.23,39.73,11.85,501.6,5648.5,0.0,6150.1,0.3,-98.11,7.0,16.0,13.0,29.0,6.0,71613.0,716.0,wknd
7/16/2022 14:00,3370.34,1776.65,16.59,1763.75,342.92,0.0,0.0,0.0,704.08,651.64,155.1,475.92,202.38,264.36,133.88,106.8,16.59,5.41,0.0,11.21,,1.05,0.43,4.46,0.0,11.21,3321.95,39.34,11.84,444.4,5634.75,0.0,6079.15,0.3,-104.95,7.0,16.0,14.0,29.0,6.0,71614.0,716.0,wknd
7/16/2022 15:00,3335.77,1774.32,16.46,1763.75,342.92,0.0,0.0,0.0,696.58,639.48,138.73,479.63,201.15,263.0,133.95,95.56,16.46,5.44,0.0,11.79,,1.12,0.49,4.42,0.0,11.79,3322.67,39.44,11.87,409.2,5629.25,0.0,6038.45,0.3,-117.53,7.0,16.0,15.0,29.0,6.0,71615.0,716.0,wknd
7/16/2022 16:00,3272.59,1771.99,16.62,1763.75,342.92,0.0,0.0,0.0,689.09,641.34,136.59,476.36,201.8,262.84,134.41,28.3,16.62,5.06,0.0,12.3,,1.1,0.41,4.38,0.0,12.3,3153.32,37.43,11.87,409.2,5632.0,0.0,6041.2,0.3,-172.74,7.0,16.0,16.0,29.0,6.0,71616.0,716.0,wknd
7/16/2022 17:00,3302.01,1769.65,16.46,1763.75,342.92,0.0,0.0,0.0,681.59,668.76,172.47,470.42,200.98,260.32,134.68,28.3,16.46,5.15,0.0,13.01,,1.05,0.64,4.39,0.0,13.01,3052.86,36.25,11.87,321.2,5632.0,0.0,5953.2,0.3,-160.91,7.0,16.0,17.0,29.0,6.0,71617.0,716.0,wknd
7/16/2022 18:00,3404.06,1767.6,16.25,1763.75,342.92,0.0,0.0,0.0,674.09,764.96,275.63,473.09,198.59,260.87,133.57,28.41,16.25,5.21,0.0,13.74,,1.05,0.7,4.38,0.0,13.74,3102.79,36.84,11.87,154.0,5659.5,0.0,5813.5,0.3,-145.51,7.0,16.0,18.0,29.0,6.0,71618.0,716.0,wknd
7/16/2022 19:00,3370.49,1771.45,16.53,1763.75,342.92,0.0,0.0,0.0,665.45,727.56,233.33,474.36,197.47,259.49,133.46,28.39,16.53,5.33,0.0,14.46,,1.15,0.32,4.44,0.0,14.46,3133.73,37.2,11.87,44.0,5700.75,26.4,5718.35,0.3,-136.89,7.0,16.0,19.0,29.0,6.0,71619.0,716.0,wknd
7/16/2022 20:00,3403.32,1777.68,16.54,1763.75,342.92,0.0,0.0,0.0,662.52,754.25,269.34,466.01,201.61,265.71,132.73,28.32,16.54,4.98,0.0,15.18,,1.02,0.42,4.49,0.0,15.18,3161.85,37.37,11.82,0.0,5761.25,198.0,5563.25,0.3,-134.05,7.0,16.0,20.0,29.0,6.0,71620.0,716.0,wknd
7/16/2022 21:00,3457.18,1783.91,17.05,1763.75,342.92,0.0,0.0,0.0,661.79,753.71,268.95,461.93,208.19,269.06,132.78,28.41,17.05,4.9,0.0,15.9,,1.01,0.39,4.38,0.0,15.9,3338.44,39.2,11.74,0.0,5830.0,290.4,5539.6,0.31,-85.15,7.0,16.0,21.0,29.0,6.0,71621.0,716.0,wknd
7/16/2022 22:00,3555.78,1790.14,18.04,1763.75,342.92,0.0,0.0,0.0,661.05,767.48,279.73,466.43,204.64,263.39,133.47,28.49,18.04,5.07,0.0,16.62,,1.19,0.16,4.36,0.0,16.62,3395.62,39.64,11.67,0.0,5885.0,202.4,5682.6,0.31,-5.81,7.0,16.0,22.0,29.0,6.0,71622.0,716.0,wknd
7/16/2022 23:00,3660.66,1796.36,20.19,1763.75,342.92,0.0,0.0,0.0,660.32,764.28,272.58,464.05,204.59,257.85,134.22,28.46,20.19,5.02,0.0,17.34,,1.42,0.23,4.21,0.0,17.34,3344.4,38.88,11.63,0.0,5904.25,184.8,5719.45,0.31,96.77,7.0,16.0,23.0,29.0,6.0,71623.0,716.0,wknd
7/17/2022 0:00,3655.11,1802.59,19.76,1767.92,250.42,0.0,0.0,0.0,659.77,766.61,271.69,459.18,204.69,257.97,134.5,28.49,19.76,4.97,0.0,17.5,,1.32,0.21,4.16,0.0,17.5,3245.03,37.71,11.62,0.0,5942.75,224.4,5718.35,0.31,175.72,7.0,17.0,0.0,29.0,7.0,7170.0,717.0,wknd
7/17/2022 1:00,3574.11,1808.82,19.02,1767.92,250.42,0.0,0.0,0.0,661.39,762.21,274.49,460.31,204.17,257.8,133.18,28.5,19.02,5.05,0.09,16.97,,1.3,0.19,4.26,0.0,16.97,3274.6,38.01,11.61,0.0,5981.25,303.6,5677.65,0.32,91.28,7.0,17.0,1.0,29.0,7.0,7171.0,717.0,wknd
7/17/2022 2:00,3603.78,1816.86,18.95,1767.92,250.42,0.0,0.0,0.0,658.38,773.41,272.74,474.32,204.99,255.92,132.25,28.5,18.95,5.07,0.15,16.61,,1.25,0.17,4.55,0.0,16.61,3324.42,38.58,11.6,0.0,6006.0,404.8,5601.2,0.32,104.71,7.0,17.0,2.0,29.0,7.0,7172.0,717.0,wknd
7/17/2022 3:00,3634.83,1816.62,19.32,1767.92,250.42,0.0,0.0,0.0,665.58,784.08,279.22,476.38,210.42,256.48,133.01,28.54,19.32,5.1,0.15,16.62,,1.26,0.18,4.77,0.0,16.62,3364.5,39.08,11.62,0.0,6052.75,382.8,5669.95,0.32,118.13,7.0,17.0,3.0,29.0,7.0,7173.0,717.0,wknd
7/17/2022 4:00,3608.1,1811.16,19.38,1767.92,250.42,0.0,0.0,0.0,673.84,780.36,278.79,472.18,211.42,255.11,133.13,28.41,19.38,5.16,0.15,16.63,,1.24,0.16,4.79,0.0,16.63,3632.29,42.2,11.62,0.0,6113.25,695.2,5418.05,0.32,92.32,7.0,17.0,4.0,29.0,7.0,7174.0,717.0,wknd
7/17/2022 5:00,3552.36,1808.21,19.12,1767.92,250.42,0.0,0.0,0.0,618.8,778.48,276.81,468.06,174.92,253.23,129.12,28.4,19.12,5.18,0.15,16.65,,1.25,0.23,4.74,0.0,16.65,3751.18,43.58,11.62,0.0,6132.5,682.0,5450.5,0.32,96.45,7.0,17.0,5.0,29.0,7.0,7175.0,717.0,wknd
7/17/2022 6:00,3498.14,1803.92,19.0,1767.92,250.42,0.0,0.0,0.0,604.87,764.27,272.54,461.96,149.39,256.69,130.05,28.33,19.0,5.03,0.15,16.7,,1.17,0.25,4.34,0.0,16.7,4029.61,46.91,11.64,0.0,6132.5,563.2,5569.3,0.32,74.67,7.0,17.0,6.0,29.0,7.0,7176.0,717.0,wknd
7/17/2022 7:00,3502.76,1791.51,18.48,1767.92,250.42,0.0,0.0,0.0,614.18,771.16,229.37,511.36,177.41,253.16,130.96,28.28,18.48,5.26,0.15,16.67,,1.27,0.18,4.53,0.0,16.67,3791.94,44.18,11.65,0.0,6110.5,338.8,5771.7,0.32,75.49,7.0,17.0,7.0,29.0,7.0,7177.0,717.0,wknd
7/17/2022 8:00,3528.07,1779.11,18.8,1767.92,250.42,0.0,0.0,0.0,624.56,806.64,266.55,511.79,187.93,248.31,129.54,28.18,18.8,5.35,0.14,16.65,,1.24,0.15,4.46,0.0,16.65,3176.93,37.06,11.67,8.8,6047.25,162.8,5893.25,0.32,67.33,7.0,17.0,8.0,29.0,7.0,7178.0,717.0,wknd
7/17/2022 9:00,3439.93,1766.71,18.69,1767.92,250.42,0.0,0.0,0.0,596.96,780.0,237.07,512.8,155.68,250.25,128.39,28.1,18.69,5.28,0.04,16.62,,1.21,0.16,4.33,0.0,16.62,2830.35,33.06,11.68,0.0,5973.0,264.0,5709.0,0.32,45.86,7.0,17.0,9.0,29.0,7.0,7179.0,717.0,wknd
7/17/2022 10:00,3393.9,1754.3,18.54,1767.92,250.42,0.0,0.0,0.0,527.86,784.35,236.58,520.79,158.41,216.77,118.35,28.12,18.54,4.89,0.0,16.6,,1.2,0.16,3.62,0.0,16.6,2810.46,32.8,11.67,0.0,5865.75,726.0,5139.75,0.32,76.97,7.0,17.0,10.0,29.0,7.0,71710.0,717.0,wknd
7/17/2022 11:00,3366.02,1741.9,18.19,1767.92,250.42,0.0,0.0,0.0,535.43,789.26,254.59,513.45,183.45,199.55,106.07,28.03,18.19,4.12,0.0,16.57,,1.09,0.13,2.85,0.0,16.57,2909.33,33.9,11.65,0.0,5783.25,572.0,5211.25,0.32,49.01,7.0,17.0,11.0,29.0,7.0,71711.0,717.0,wknd
7/17/2022 12:00,3373.05,1729.5,17.65,1767.92,250.42,0.0,0.0,0.0,545.17,811.13,271.04,517.5,177.15,205.2,102.68,27.98,17.65,5.18,0.0,16.55,,1.2,0.14,3.7,0.0,16.55,2800.05,32.61,11.64,4.4,5687.0,118.8,5572.6,0.31,36.84,7.0,17.0,12.0,29.0,7.0,71712.0,717.0,wknd
7/17/2022 13:00,3337.54,1717.28,17.43,1767.92,250.42,0.0,0.0,0.0,514.39,808.72,265.75,520.27,146.85,214.17,103.24,28.0,17.43,4.71,0.0,16.52,,1.16,0.15,3.22,0.0,16.52,2711.35,31.65,11.67,39.6,5637.5,0.0,5677.1,0.31,46.72,7.0,17.0,13.0,29.0,7.0,71713.0,717.0,wknd
7/17/2022 14:00,3344.84,1718.04,17.22,1767.92,250.42,0.0,0.0,0.0,516.65,808.21,264.84,520.21,154.74,211.08,103.24,28.02,17.22,4.72,0.0,16.52,,1.08,0.16,3.3,0.0,16.52,2701.8,31.57,11.69,13.2,5577.0,184.8,5405.4,0.31,51.52,7.0,17.0,14.0,29.0,7.0,71714.0,717.0,wknd
7/17/2022 15:00,3164.61,1726.66,17.54,1767.92,250.42,0.0,0.0,0.0,403.83,813.4,265.66,522.36,39.05,189.02,88.57,41.11,17.54,4.38,0.0,16.53,,1.15,0.12,3.28,0.0,16.53,2721.65,31.8,11.69,0.0,5508.25,246.4,5261.85,0.3,-29.69,7.0,17.0,15.0,29.0,7.0,71715.0,717.0,wknd
7/17/2022 16:00,3071.99,1735.28,18.32,1767.92,250.42,0.0,0.0,0.0,246.29,800.32,265.89,510.59,0.11,2.31,13.65,223.67,18.32,3.13,0.0,16.55,,1.11,0.21,2.56,0.0,16.55,2691.88,31.46,11.69,0.0,5469.75,83.6,5386.15,0.3,39.68,7.0,17.0,16.0,29.0,7.0,71716.0,717.0,wknd
7/17/2022 17:00,3124.06,1743.9,18.69,1767.92,250.42,0.0,0.0,0.0,270.44,796.2,270.9,502.79,0.73,2.07,13.26,230.68,18.69,2.99,0.0,16.57,,1.08,0.14,2.54,0.0,16.57,2672.06,31.23,11.69,26.4,5436.75,30.8,5432.35,0.3,63.1,7.0,17.0,17.0,29.0,7.0,71717.0,717.0,wknd
